-6.583514809608459473e-02,7.907000929117202759e-02,7.450845092535018921e-02,1.019088923931121826e-02,-4.312241077423095703e-02,-7.674290984869003296e-02,-1.741655170917510986e-02,5.736389011144638062e-02,2.472655475139617920e-02,3.299707919359207153e-02,9.380925446748733521e-02,1.556970179080963135e-02,4.153341799974441528e-02,-3.738800436258316040e-02,-4.060499742627143860e-02,-6.917663663625717163e-02,9.457106143236160278e-02,-9.549804031848907471e-02,9.392810612916946411e-02,6.042730063199996948e-02,8.099877089262008667e-02,4.132822155952453613e-03,9.823339432477951050e-02,-2.989027649164199829e-02,-5.171041563153266907e-02,9.837832301855087280e-02,-4.422090202569961548e-02,-3.065645694732666016e-02,-2.183149755001068115e-02,-9.316653013229370117e-04,-5.736254528164863586e-02,2.544792741537094116e-02,-1.294983923435211182e-02,-8.543217182159423828e-02,-2.400014549493789673e-02,-4.460443183779716492e-02,-7.183047384023666382e-02,-2.965781837701797485e-02,-9.711531549692153931e-02,-1.916010677814483643e-02,-1.957126706838607788e-02,-5.197559669613838196e-02,-4.655798897147178650e-02,9.898781776428222656e-03,6.128842383623123169e-02,-9.843589365482330322e-02,3.071092069149017334e-03,-2.688803523778915405e-02,9.239509701728820801e-03,-4.945522546768188477e-02,9.303247183561325073e-02,2.731617540121078491e-02,8.316142112016677856e-02,-1.254594326019287109e-02,-3.020663559436798096e-02,9.051697701215744019e-02,7.059407979249954224e-02,-1.950541883707046509e-02,3.472730517387390137e-03,-3.766257688403129578e-02,6.653707474470138550e-02,-1.146682351827621460e-02,8.200407028198242188e-03,5.220536142587661743e-02,8.761807531118392944e-02,-8.863329887390136719e-02,1.593907922506332397e-02,1.857881247997283936e-02,-5.064064264297485352e-02,8.237970620393753052e-02,3.574096411466598511e-02,-4.877423122525215149e-02,-2.389316260814666748e-02,-5.922566726803779602e-02,5.567454546689987183e-02,-9.183958917856216431e-02,2.178029716014862061e-02,-3.818690776824951172e-03,-6.600737571716308594e-02,3.758323937654495239e-02,-5.920260027050971985e-02,-5.644484981894493103e-02,1.251105219125747681e-02,-4.154547676444053650e-02,1.489534974098205566e-03,-1.813998073339462280e-02,-2.911750227212905884e-02,-3.349526226520538330e-02,-6.921235471963882446e-02,-1.122580468654632568e-02,3.817453235387802124e-02,9.878864139318466187e-02,-2.033201605081558228e-02,-7.672452926635742188e-02,-5.992127582430839539e-02,3.016949445009231567e-02,4.462308436632156372e-02,8.537791669368743896e-03,-7.358051836490631104e-02,4.522062093019485474e-02
6.956251710653305054e-02,-3.897259384393692017e-02,6.103540211915969849e-02,3.817833214998245239e-02,1.096018403768539429e-02,-8.728867769241333008e-02,3.336022049188613892e-02,-2.328103780746459961e-02,2.426330000162124634e-02,8.220405131578445435e-02,9.280278533697128296e-02,-8.269844949245452881e-02,6.810583919286727905e-02,1.226894557476043701e-02,-7.160653918981552124e-02,-8.650049567222595215e-04,2.209176123142242432e-02,7.908500730991363525e-03,-6.468904018402099609e-02,-4.810079932212829590e-03,3.066969662904739380e-02,-4.401503875851631165e-02,-1.917699724435806274e-02,6.892040371894836426e-03,8.515567332506179810e-02,9.653028100728988647e-02,-2.474020421504974365e-02,7.566348463296890259e-02,3.336580842733383179e-02,9.143234044313430786e-02,-5.652001127600669861e-02,-9.929671138525009155e-02,6.661199033260345459e-03,-9.789762645959854126e-02,9.310097247362136841e-02,-6.780777126550674438e-02,-4.566311836242675781e-03,1.489773392677307129e-03,9.355769306421279907e-02,-1.432110369205474854e-02,-5.689499527215957642e-02,-1.308542490005493164e-02,-2.468536049127578735e-02,-6.039500236511230469e-02,9.106462448835372925e-02,-7.958871126174926758e-02,-8.887588232755661011e-02,-7.088796049356460571e-02,7.801768928766250610e-02,-6.614563614130020142e-02,-8.499328047037124634e-02,9.488006681203842163e-02,5.808863788843154907e-02,-1.235412061214447021e-02,-4.414927959442138672e-02,-7.417011260986328125e-02,-1.330368220806121826e-02,-7.578954845666885376e-02,-9.817286580801010132e-02,1.120649278163909912e-03,9.163744002580642700e-02,-7.949247956275939941e-04,2.240882813930511475e-02,3.230369836091995239e-02,8.720087260007858276e-02,-4.599015787243843079e-02,3.790398687124252319e-02,-3.728757053613662720e-02,-5.142313241958618164e-02,9.035123139619827271e-02,8.523702621459960938e-03,6.242688745260238647e-02,-3.991857916116714478e-02,-2.528192847967147827e-02,1.661285012960433960e-02,-1.958376169204711914e-02,1.810681819915771484e-02,-8.730854839086532593e-02,-9.408364444971084595e-02,8.071935921907424927e-02,6.299830228090286255e-02,-1.387065649032592773e-02,-1.538091897964477539e-02,-2.345462888479232788e-02,-2.754433453083038330e-02,3.835096210241317749e-02,4.085540026426315308e-02,-3.339646011590957642e-02,-2.756947278976440430e-02,-4.835662990808486938e-02,2.838013321161270142e-02,6.692808121442794800e-02,8.591546863317489624e-02,7.399330288171768188e-02,-3.214208036661148071e-02,8.320637792348861694e-02,7.112301141023635864e-02,5.366451293230056763e-02,8.717887848615646362e-02,-6.423542648553848267e-02
8.429924398660659790e-02,-6.699380278587341309e-02,-9.714094549417495728e-02,-7.129366695880889893e-02,8.123398572206497192e-02,-8.115527778863906860e-02,5.021790415048599243e-02,4.307613521814346313e-02,5.418773740530014038e-02,5.532535165548324585e-02,9.899184107780456543e-03,-5.189087614417076111e-02,-5.676332861185073853e-02,2.143727242946624756e-02,-2.340801805257797241e-02,-8.291491121053695679e-02,3.668911010026931763e-02,5.659147351980209351e-02,7.411617785692214966e-02,9.605471044778823853e-02,-4.127571731805801392e-02,6.496705859899520874e-02,-1.400949060916900635e-02,6.598649173974990845e-02,-5.131040886044502258e-02,7.001597434282302856e-02,5.286084860563278198e-02,-2.442976087331771851e-02,-8.564277738332748413e-02,-1.110611110925674438e-02,8.830774575471878052e-02,8.114951103925704956e-02,4.951833933591842651e-02,1.487572491168975830e-02,-2.776086330413818359e-02,3.278074413537979126e-02,-1.342017948627471924e-02,-1.682969182729721069e-02,8.692599087953567505e-02,4.905629903078079224e-02,8.791603893041610718e-02,5.648454278707504272e-02,-2.967687696218490601e-02,5.230642110109329224e-02,-4.362308979034423828e-02,-1.243702322244644165e-02,-4.616320133209228516e-02,-8.016192913055419922e-02,8.156166225671768188e-02,4.008630663156509399e-02,1.653645932674407959e-02,7.137326151132583618e-02,-9.152336418628692627e-02,-4.374787211418151855e-03,8.113349229097366333e-02,1.968483626842498779e-02,6.727997213602066040e-02,5.753494054079055786e-02,-9.370978921651840210e-02,9.254836291074752808e-02,8.634940534830093384e-02,1.135127246379852295e-02,-5.049956962466239929e-02,-6.901447474956512451e-02,5.031131207942962646e-03,-6.335179507732391357e-02,-7.552192360162734985e-02,-6.833600997924804688e-02,5.313684791326522827e-02,1.575289666652679443e-02,-2.511671930551528931e-02,6.394591182470321655e-02,-8.932429552078247070e-02,3.475684672594070435e-02,-5.941456556320190430e-02,-1.095005124807357788e-02,6.755013018846511841e-02,8.828125149011611938e-02,6.513983756303787231e-02,9.546913206577301025e-03,6.501581519842147827e-02,-6.414954364299774170e-02,2.581373602151870728e-02,-1.189347356557846069e-02,5.491507798433303833e-02,9.940668940544128418e-03,6.689328700304031372e-02,9.339811652898788452e-02,9.101653844118118286e-02,9.829274564981460571e-02,9.314507991075515747e-02,-3.246136754751205444e-02,3.169953078031539917e-02,-2.047885954380035400e-02,7.309652119874954224e-02,-9.296526759862899780e-02,-9.493948519229888916e-02,-2.374571561813354492e-02,5.616921931505203247e-02,-2.270247042179107666e-02
-1.043833792209625244e-03,3.684965521097183228e-02,9.290970861911773682e-03,-5.878451094031333923e-02,6.189154833555221558e-02,7.093741744756698608e-02,-8.133649826049804688e-02,-5.320515856146812439e-02,1.260811090469360352e-02,-6.224885210394859314e-02,6.933341175317764282e-02,-4.960035160183906555e-02,4.512534290552139282e-02,8.954351395368576050e-02,9.572178870439529419e-02,-1.190713793039321899e-02,-6.028817966580390930e-02,-8.207090198993682861e-02,4.581933468580245972e-02,-1.496098935604095459e-02,4.325293749570846558e-02,8.713697642087936401e-02,1.989541202783584595e-02,6.878469139337539673e-02,1.044635474681854248e-02,-8.307962119579315186e-02,9.051883965730667114e-02,6.132163852453231812e-02,-6.963898241519927979e-02,2.998805791139602661e-02,-9.715057909488677979e-03,7.654785364866256714e-02,4.388969391584396362e-02,3.007292002439498901e-02,3.884197026491165161e-02,-2.912290394306182861e-02,-7.479317486286163330e-02,9.874399751424789429e-02,-2.159466594457626343e-02,-6.530642509460449219e-02,-8.725909143686294556e-02,8.113112300634384155e-02,-3.532608598470687866e-02,1.846586167812347412e-02,-5.824872478842735291e-02,-9.846822172403335571e-02,-8.574712276458740234e-02,-1.087747514247894287e-02,-8.270230144262313843e-02,2.436270564794540405e-02,2.941934019327163696e-02,7.488396018743515015e-02,4.811071604490280151e-02,-4.001602157950401306e-02,-3.264161199331283569e-02,8.637989312410354614e-02,9.521269053220748901e-02,4.146806150674819946e-02,-2.458883821964263916e-02,-8.290581405162811279e-02,-8.031409978866577148e-02,-5.115863308310508728e-02,-4.141826555132865906e-02,-3.254888206720352173e-02,6.064891815185546875e-03,-5.513488128781318665e-02,-3.148528188467025757e-02,1.679392158985137939e-02,7.823372632265090942e-02,9.484130889177322388e-02,-5.597404390573501587e-02,-6.483365595340728760e-02,-9.933108091354370117e-02,1.845936477184295654e-02,-8.075982332229614258e-02,-7.243677973747253418e-03,6.389357894659042358e-02,-2.125754207372665405e-02,-9.017898142337799072e-02,-9.072490036487579346e-02,5.262989550828933716e-02,-8.738361299037933350e-03,-3.539018332958221436e-02,-5.192531272768974304e-02,5.487341433763504028e-02,4.453404992818832397e-02,-1.622040569782257080e-02,-7.522855699062347412e-02,6.204444915056228638e-02,9.160131961107254028e-02,2.136830240488052368e-02,-5.307790264487266541e-02,-7.625652849674224854e-02,-3.869326040148735046e-02,-7.726565003395080566e-03,-1.547485589981079102e-04,-3.318210691213607788e-02,-2.576485276222229004e-03,1.340462267398834229e-02,3.325570374727249146e-02
-8.751703798770904541e-02,1.976191997528076172e-03,7.562629133462905884e-02,-4.692102596163749695e-02,-9.941190481185913086e-02,2.405546605587005615e-03,-4.406523704528808594e-02,5.285993963479995728e-02,-8.008575439453125000e-02,7.678598910570144653e-02,-3.251191228628158569e-02,7.941537350416183472e-02,-2.537169307470321655e-02,-6.964842230081558228e-02,-7.145760208368301392e-02,-5.766009166836738586e-02,-3.569222986698150635e-03,6.636852771043777466e-02,2.036215364933013916e-02,7.400066405534744263e-02,1.937252283096313477e-02,1.737949997186660767e-02,3.727681189775466919e-02,-2.606437355279922485e-02,-9.442146867513656616e-02,8.405648171901702881e-03,-9.508526325225830078e-02,8.092429488897323608e-02,-4.767099767923355103e-02,3.785930573940277100e-03,1.688289642333984375e-02,-9.939074516296386719e-06,3.284183889627456665e-02,-4.268494993448257446e-02,5.018208175897598267e-02,3.560915589332580566e-03,8.278342336416244507e-02,-1.001478731632232666e-02,2.248151600360870361e-02,-3.312530368566513062e-02,-6.387366354465484619e-02,-2.968649566173553467e-02,-1.376714557409286499e-02,8.040256053209304810e-02,5.946248024702072144e-02,6.657651811838150024e-02,4.427675157785415649e-02,-6.393009424209594727e-02,-8.320228755474090576e-02,-8.085452020168304443e-02,-8.063598722219467163e-02,-3.624564409255981445e-02,-1.788111776113510132e-02,8.074922114610671997e-02,-8.688991516828536987e-02,8.001919835805892944e-02,5.095387250185012817e-02,6.357073783874511719e-03,9.459329396486282349e-02,8.267258852720260620e-02,4.011113196611404419e-02,1.176871359348297119e-03,-1.883193850517272949e-03,3.095107525587081909e-02,6.106165796518325806e-02,-3.608977794647216797e-02,-7.466229051351547241e-02,1.279702037572860718e-02,7.135137170553207397e-02,-8.620202541351318359e-02,4.224633425474166870e-02,-1.406338065862655640e-02,-2.436681836843490601e-02,9.261465817689895630e-02,-6.106513738632202148e-02,-5.903445184230804443e-03,5.942434072494506836e-04,-4.236389324069023132e-02,-7.836987823247909546e-02,3.248984366655349731e-02,4.059333354234695435e-02,-5.460046604275703430e-02,-2.263595163822174072e-02,-5.164631828665733337e-02,2.011334896087646484e-02,-7.401428371667861938e-02,3.918308764696121216e-02,3.960532695055007935e-02,-5.342448875308036804e-02,-8.080829679965972900e-02,9.947805851697921753e-02,-1.635517925024032593e-02,9.300149977207183838e-03,7.185614854097366333e-02,3.520124405622482300e-02,-8.642838150262832642e-02,-8.686283975839614868e-02,7.421801239252090454e-02,-2.322715520858764648e-02,8.075291663408279419e-02
3.941430896520614624e-02,-8.004709333181381226e-02,1.330256462097167969e-02,3.984189778566360474e-02,-8.105374872684478760e-02,5.264789611101150513e-02,3.741195052862167358e-02,-9.172616153955459595e-02,5.668319761753082275e-03,8.868625015020370483e-02,3.796779364347457886e-02,-3.289606422185897827e-02,-5.327827855944633484e-02,-9.134792536497116089e-02,6.570622324943542480e-03,8.717415481805801392e-02,9.334249049425125122e-02,8.647390455007553101e-02,-4.402950033545494080e-02,7.080497592687606812e-02,7.526374608278274536e-02,6.328707188367843628e-02,1.183374971151351929e-02,6.185293197631835938e-03,6.830788403749465942e-02,-2.258062362670898438e-03,6.009281426668167114e-02,-4.058282449841499329e-02,3.699179738759994507e-02,7.549225538969039917e-02,2.564237266778945923e-02,5.451624840497970581e-02,9.046805649995803833e-02,-9.606623649597167969e-02,-4.363812133669853210e-02,4.423779994249343872e-02,-1.095789670944213867e-02,-8.635102957487106323e-02,3.710217028856277466e-02,3.475136309862136841e-02,5.548638850450515747e-02,-7.828873395919799805e-02,-1.246837526559829712e-02,-1.853666454553604126e-02,-4.357960447669029236e-02,5.722045898437500000e-04,8.285326510667800903e-02,-8.204555511474609375e-02,-3.082393109798431396e-02,1.916526257991790771e-02,-7.246832549571990967e-02,3.074406832456588745e-02,-1.506910473108291626e-02,6.966256350278854370e-02,6.310995668172836304e-02,4.735938459634780884e-02,-9.740339964628219604e-02,6.258108466863632202e-02,-2.951307594776153564e-02,-5.091009289026260376e-02,9.181045740842819214e-02,-8.849709481000900269e-02,3.816104680299758911e-02,1.690389215946197510e-02,7.411561161279678345e-02,1.759956777095794678e-02,-1.494761556386947632e-02,-6.278347969055175781e-02,9.678695350885391235e-02,-3.961132839322090149e-02,8.727026730775833130e-02,-2.169398218393325806e-02,-3.414867818355560303e-02,-3.463268280029296875e-03,-9.366766363382339478e-02,-9.480514377355575562e-02,-1.721266657114028931e-02,1.422564685344696045e-02,-5.386761575937271118e-02,4.118362814188003540e-02,2.436868846416473389e-02,3.368406742811203003e-02,-4.711597040295600891e-02,-5.669962242245674133e-02,8.238426595926284790e-02,4.124582558870315552e-02,7.676079869270324707e-03,8.405282348394393921e-02,-1.542631536722183228e-02,6.812866777181625366e-02,5.631815642118453979e-02,-2.975114434957504272e-02,-2.219702303409576416e-02,4.250109940767288208e-02,7.845453172922134399e-02,-8.081326633691787720e-02,-4.124865680932998657e-02,-3.967200592160224915e-02,-7.124954462051391602e-02,4.024846106767654419e-02
-9.576244652271270752e-02,-2.931077778339385986e-02,9.662977606058120728e-02,7.828170806169509888e-02,7.516676932573318481e-02,3.823662549257278442e-02,6.216176599264144897e-02,4.120870679616928101e-02,-2.279044687747955322e-02,7.066725939512252808e-02,7.122233510017395020e-03,-7.518827915191650391e-02,-6.966874748468399048e-02,-2.909014374017715454e-02,1.073435693979263306e-02,3.779054433107376099e-02,-8.311396837234497070e-02,-2.250274270772933960e-02,-4.750163480639457703e-02,9.180853515863418579e-02,-1.845151185989379883e-02,5.843576043844223022e-02,-9.290122985839843750e-02,-7.868872582912445068e-02,-6.904437392950057983e-02,7.266878336668014526e-02,6.693858653306961060e-02,7.039941847324371338e-03,3.950529545545578003e-02,7.802853733301162720e-02,-2.147500216960906982e-02,8.201529830694198608e-02,-5.239204317331314087e-02,-7.862205803394317627e-02,-7.861574739217758179e-02,7.019367069005966187e-02,-5.867973715066909790e-02,-2.078860998153686523e-02,1.902377605438232422e-02,5.204928666353225708e-02,2.405822277069091797e-02,-8.547141402959823608e-02,2.195894718170166016e-03,3.918648511171340942e-02,-3.662669658660888672e-02,8.039257675409317017e-02,9.656874090433120728e-02,7.925684005022048950e-02,3.981917351484298706e-02,9.846334904432296753e-02,-1.914700120687484741e-02,-7.745520770549774170e-02,3.088725358247756958e-02,4.379243403673171997e-02,-3.640340268611907959e-02,-7.706721872091293335e-02,-2.831367403268814087e-02,-4.888849332928657532e-02,-4.652878269553184509e-02,6.476484984159469604e-02,-1.917417347431182861e-02,-2.018268406391143799e-02,7.810521870851516724e-02,-8.218618482351303101e-02,5.515671521425247192e-02,-5.233184248208999634e-02,-8.476465940475463867e-02,-5.189958959817886353e-02,-6.875380128622055054e-02,-2.902872860431671143e-02,-6.221472099423408508e-02,1.216361671686172485e-02,-5.385101959109306335e-02,-2.225825935602188110e-02,1.057220995426177979e-02,-8.899920433759689331e-02,4.177027195692062378e-02,5.466752499341964722e-02,-2.416543662548065186e-02,8.155419677495956421e-02,8.157372474670410156e-03,-9.883444756269454956e-02,8.252113312482833862e-02,8.599252253770828247e-02,-9.467510133981704712e-02,7.143061608076095581e-02,5.805794149637222290e-02,9.813881665468215942e-02,-8.035123348236083984e-03,-1.969896256923675537e-02,-2.919010818004608154e-02,8.028654009103775024e-02,-7.487244904041290283e-02,-5.824933201074600220e-02,-8.023945242166519165e-02,-3.247274458408355713e-02,8.902963250875473022e-02,-9.145804494619369507e-02,4.939473420381546021e-02,5.433755367994308472e-02
1.426570117473602295e-02,6.618846207857131958e-02,-4.354641586542129517e-02,-2.244051545858383179e-02,-7.331204414367675781e-02,4.304029047489166260e-03,-1.828595250844955444e-02,-9.222836792469024658e-02,5.255474895238876343e-02,-2.684239298105239868e-02,5.868602544069290161e-02,-2.572188526391983032e-02,-4.184649139642715454e-02,-8.734405040740966797e-03,3.882274031639099121e-03,-1.359520107507705688e-02,-2.190172672271728516e-03,2.099142223596572876e-02,-5.914107710123062134e-02,3.128255158662796021e-02,1.039221882820129395e-03,-1.438833773136138916e-02,-5.802295356988906860e-02,-3.249631077051162720e-02,6.460899859666824341e-02,5.479534715414047241e-02,-2.260804176330566406e-03,8.260480314493179321e-02,7.946673780679702759e-02,5.624704807996749878e-02,-8.223149925470352173e-02,-7.914981991052627563e-02,-1.131010055541992188e-02,4.123479872941970825e-02,9.984736889600753784e-02,-1.206221431493759155e-02,4.253066331148147583e-02,8.851885795593261719e-03,9.124829620122909546e-02,8.774925023317337036e-02,1.345844566822052002e-02,6.926871836185455322e-03,-5.374667793512344360e-02,-6.190661340951919556e-02,-7.335837930440902710e-02,-4.310486465692520142e-02,3.991531580686569214e-02,4.743243008852005005e-02,1.994476467370986938e-02,-9.883594512939453125e-02,7.640682905912399292e-02,8.630052208900451660e-03,1.442946493625640869e-03,2.453468739986419678e-02,-2.599938958883285522e-02,-2.830425649881362915e-02,9.652899950742721558e-02,-2.141930907964706421e-02,4.267790168523788452e-02,-2.230060100555419922e-02,-9.368693083524703979e-02,2.651733905076980591e-02,2.054733037948608398e-02,-7.048921287059783936e-02,2.457176148891448975e-02,-4.607240110635757446e-02,4.608989506959915161e-02,-1.967545598745346069e-02,3.682080656290054321e-02,7.794345170259475708e-02,9.716548025608062744e-03,8.534204214811325073e-02,2.018882334232330322e-02,-9.723178297281265259e-02,-8.410366624593734741e-02,9.637827426195144653e-02,1.152646541595458984e-02,6.974142044782638550e-02,7.517240941524505615e-03,-4.618268087506294250e-02,-5.213898420333862305e-02,-9.739960730075836182e-02,-5.997561290860176086e-02,1.134079694747924805e-02,-9.631039202213287354e-02,9.086082130670547485e-02,-1.961211115121841431e-02,6.014324724674224854e-03,7.633825391530990601e-02,-9.065225720405578613e-03,4.546650499105453491e-02,-1.323886960744857788e-02,-9.401873499155044556e-02,6.942612677812576294e-02,7.025780528783798218e-02,9.534906595945358276e-02,9.786500781774520874e-02,5.183250457048416138e-02,3.235029429197311401e-02,8.007013052701950073e-02
-3.928688913583755493e-02,-6.447242200374603271e-02,-9.516235440969467163e-02,-9.903855621814727783e-02,9.045109897851943970e-02,2.902562171220779419e-02,-2.950922399759292603e-02,2.706123143434524536e-02,9.276110678911209106e-02,6.278779357671737671e-02,-7.620111107826232910e-03,1.214773952960968018e-02,-5.907384306192398071e-02,3.494024276733398438e-04,-3.222602605819702148e-02,9.285397082567214966e-02,-3.069336712360382080e-02,3.684750944375991821e-02,8.030051738023757935e-02,-7.625327259302139282e-02,3.141928464174270630e-02,-6.341716647148132324e-02,-6.772539764642715454e-02,9.079790860414505005e-02,-8.474006503820419312e-02,7.580927759408950806e-02,-4.744621738791465759e-02,6.466551870107650757e-02,-1.454018056392669678e-02,7.412194460630416870e-02,2.572295814752578735e-02,-9.045007079839706421e-02,2.483848482370376587e-02,6.645802408456802368e-02,4.363889247179031372e-02,4.810708016157150269e-02,-3.957853466272354126e-02,2.840542048215866089e-02,-7.497793436050415039e-02,1.288339495658874512e-03,-4.227045923471450806e-02,-2.680834382772445679e-02,3.827735036611557007e-02,-7.269714772701263428e-02,-5.002417787909507751e-02,-4.679784178733825684e-04,-5.606679990887641907e-02,-3.716989606618881226e-02,7.815933972597122192e-02,-3.081373870372772217e-02,-4.478349909186363220e-02,-2.931617200374603271e-03,-2.219915390014648438e-03,5.365166813135147095e-02,2.074327319860458374e-02,-1.719430834054946899e-02,-1.029197871685028076e-02,-1.541487127542495728e-02,-4.648268222808837891e-03,4.848962277173995972e-02,2.281211316585540771e-02,2.104254066944122314e-02,-4.006958007812500000e-02,8.987081795930862427e-02,-8.374562114477157593e-02,4.528199881315231323e-02,4.135061055421829224e-02,-8.265057951211929321e-02,9.361261874437332153e-02,9.664768725633621216e-02,-9.371719509363174438e-02,8.650361746549606323e-02,-1.232142746448516846e-02,-4.211371019482612610e-02,2.291381359100341797e-02,5.592229217290878296e-02,-7.342076301574707031e-02,9.730217605829238892e-02,-6.373578310012817383e-02,-2.542027086019515991e-02,-8.898282051086425781e-02,1.121393591165542603e-02,-8.879709243774414062e-02,-4.458948597311973572e-02,3.828161209821701050e-02,-6.116353347897529602e-02,-8.006800711154937744e-02,-3.932919725775718689e-02,-2.396203577518463135e-02,-3.045172989368438721e-02,-6.184428930282592773e-04,-5.779579281806945801e-03,-2.214585244655609131e-02,-2.119314670562744141e-02,6.007692962884902954e-02,-8.603745698928833008e-02,5.546069890260696411e-02,-9.782155603170394897e-02,-2.479131519794464111e-02,3.478286415338516235e-02
-6.385146081447601318e-02,3.722711652517318726e-02,-9.597235918045043945e-02,1.523602008819580078e-02,-1.975990831851959229e-03,4.950485378503799438e-02,3.575295954942703247e-02,3.019201010465621948e-02,-5.620461702346801758e-02,3.940588980913162231e-02,-2.140309661626815796e-02,7.548595219850540161e-02,-5.291506648063659668e-03,8.674025535583496094e-03,-5.413478612899780273e-02,-2.436224371194839478e-02,-3.327344357967376709e-02,-3.302632272243499756e-02,4.290891438722610474e-02,-1.643893867731094360e-02,2.834469825029373169e-02,1.056629419326782227e-02,-5.196974426507949829e-02,-6.162234768271446228e-02,4.024704545736312866e-02,-1.082351058721542358e-02,-9.084170311689376831e-02,-7.074818015098571777e-03,1.213584095239639282e-02,-4.418132454156875610e-02,2.458035945892333984e-02,-3.154587745666503906e-02,-7.335786521434783936e-02,7.709503918886184692e-02,-5.060489103198051453e-02,-1.890893280506134033e-02,-4.487917572259902954e-02,-9.239159524440765381e-03,-3.221298754215240479e-02,9.453953057527542114e-02,-9.895556420087814331e-02,2.041079849004745483e-02,4.862549155950546265e-02,-1.919092237949371338e-02,-5.225852131843566895e-03,3.488034754991531372e-02,-1.745635271072387695e-02,-8.419193327426910400e-02,-6.360128521919250488e-03,1.402376592159271240e-02,9.804037958383560181e-02,-9.405752271413803101e-02,-6.055526807904243469e-02,3.104818612337112427e-02,7.866170257329940796e-02,3.901376575231552124e-02,9.897641092538833618e-02,-4.539538547396659851e-02,-8.950970321893692017e-02,-7.098404318094253540e-02,-3.317488729953765869e-02,6.987378746271133423e-02,4.381551593542098999e-02,-7.595088332891464233e-02,-1.881724596023559570e-02,-4.460921511054039001e-02,-7.819300889968872070e-02,6.100443750619888306e-02,6.002963334321975708e-02,-4.893637821078300476e-02,6.619056314229965210e-02,-5.666575580835342407e-02,-2.707741409540176392e-02,8.619701117277145386e-02,-3.313793241977691650e-02,-3.421648591756820679e-02,-4.562751203775405884e-02,-6.929149478673934937e-02,6.042159348726272583e-02,8.307632058858871460e-02,-3.987992927432060242e-02,-5.526919290423393250e-02,5.707610398530960083e-02,3.529090434312820435e-02,-4.205327108502388000e-02,6.560070067644119263e-02,1.292462646961212158e-02,-2.529180049896240234e-02,2.727640420198440552e-02,-4.839299991726875305e-02,-5.034826695919036865e-03,-1.493048667907714844e-02,-1.179999113082885742e-02,9.476990252733230591e-02,5.895564705133438110e-02,3.992670029401779175e-02,-5.812094360589981079e-02,3.259718418121337891e-03,-4.553568363189697266e-02,-8.821729570627212524e-02
